CodeInsee,CodeDepartement,Commune,Votants,arthaud,ROUSSEL,MACRON,LASSALLE,LE PEN,ZEMMOUR,MÉLENCHON,HIDALGO,JADOT,PÉCRESSE,POUTOU,DUPONT-AIGNAN
59464,59,Poix-du-Nord,1151,5,40,213,13,568,60,152,12,18,26,6,13
59465,59,Pommereuil,415,1,13,77,10,209,24,42,2,5,6,3,12
59466,59,Pont-à-Marcq,1788,9,41,609,50,445,104,288,34,81,51,5,34
59467,59,Pont-sur-Sambre,1271,7,51,287,32,487,68,195,15,26,38,12,21
59468,59,Potelle,294,3,16,83,9,71,25,42,8,4,17,3,4
59469,59,Pradelles,267,0,2,87,4,88,10,36,4,7,11,2,10
59470,59,Prémesques,1302,12,36,474,29,273,86,180,17,72,63,3,28
59471,59,Préseau,1244,5,87,349,28,367,109,163,10,34,48,6,23
59472,59,Preux-au-Bois,486,6,22,106,12,177,27,74,8,14,15,9,13
59473,59,Preux-au-Sart,176,1,2,51,5,54,11,23,2,7,13,1,5
59474,59,Prisches,598,4,17,126,14,219,41,91,7,13,36,2,19
59475,59,Prouvy,1309,2,186,243,15,494,52,216,9,27,20,0,14
59476,59,Proville,2044,15,61,590,34,656,159,241,22,55,118,12,29
59477,59,Provin,2439,19,64,560,35,940,155,366,48,71,62,18,51
59478,59,Quaëdypre,714,6,14,210,18,227,62,70,10,22,45,2,13
59479,59,Quarouble,1708,17,107,334,40,689,125,237,17,40,36,13,25
59480,59,Quérénaing,543,2,36,151,18,155,38,69,8,20,18,2,9
59481,59,Le Quesnoy,2440,13,143,555,37,857,118,427,56,58,81,15,40
59482,59,Quesnoy-sur-Deûle,3960,26,109,1385,87,965,230,572,55,199,165,19,73
59483,59,Quiévelon,84,0,1,25,2,28,11,5,0,0,6,0,3
59484,59,Quiévrechain,2437,15,95,411,27,920,97,707,13,22,40,15,39
59485,59,Quiévy,1010,9,34,196,25,491,46,125,8,10,19,9,18
59486,59,Râches,1491,8,54,388,21,555,85,218,14,27,37,12,33
59487,59,Radinghem-en-Weppes,1018,1,23,435,20,168,107,98,10,48,63,8,14
59488,59,Raillencourt-Sainte-Olle,1355,7,37,403,27,499,79,157,14,30,46,11,23
59489,59,Raimbeaucourt,2281,16,77,541,48,796,202,342,31,59,73,17,31
59490,59,Rainsars,136,2,3,24,3,59,11,13,2,0,10,2,2
59491,59,Raismes,6139,22,950,894,77,2400,299,1126,35,75,82,32,55
59492,59,Ramillies,363,6,14,72,10,159,25,44,6,6,12,2,3
59493,59,Ramousies,135,2,5,32,2,58,8,16,0,0,2,0,2
59494,59,Raucourt-au-Bois,83,0,0,20,5,30,3,19,0,1,1,1,3
59495,59,Recquignies,1083,6,48,159,23,511,75,184,7,9,20,5,17
59496,59,Rejet-de-Beaulieu,143,0,4,25,4,75,3,8,0,3,7,2,6
59497,59,Renescure,1354,11,19,425,40,496,63,140,11,27,55,11,20
59498,59,Reumont,210,2,7,49,7,76,16,26,0,3,11,6,2
59499,59,Rexpoëde,1144,7,34,294,35,406,46,167,15,27,49,12,27
59500,59,Ribécourt-la-Tour,241,0,5,63,4,91,16,30,0,2,14,4,3
59501,59,Rieulay,765,6,36,187,20,249,52,127,12,35,16,2,9
59502,59,Rieux-en-Cambrésis,813,2,59,126,18,317,46,140,15,27,34,5,13
59503,59,Robersart,123,1,6,23,7,45,12,10,0,5,4,0,6
59504,59,Roeulx,1963,12,230,295,31,888,101,257,29,28,22,10,16
59505,59,Rombies-et-Marchipont,449,1,23,105,6,171,35,37,9,16,25,3,5
59506,59,Romeries,295,4,4,82,9,96,15,44,2,7,12,1,5
59507,59,Ronchin,9020,68,275,2400,133,1751,379,2784,215,419,241,67,113
59508,59,Roncq,7855,36,204,2766,149,1792,579,1157,110,354,355,55,143
59509,59,Roost-Warendin,3433,20,117,670,57,1406,191,640,39,74,62,19,67
59511,59,Rosult,1252,7,128,380,19,292,78,161,12,66,55,10,19
59512,59,Roubaix,28115,153,376,5455,286,4005,893,14488,272,714,524,140,292
59513,59,Roucourt,308,1,6,73,4,87,33,70,1,5,16,0,5
59514,59,Rousies,2143,16,71,435,42,841,175,335,22,54,67,7,42
59515,59,Rouvignies,382,3,27,71,4,156,17,73,2,6,9,1,5
59516,59,Rubrouck,594,5,7,183,23,165,27,94,6,17,26,1,20
59517,59,Les Rues-des-Vignes,420,5,9,106,12,143,34,61,3,14,11,3,10
59518,59,Ruesnes,263,1,9,76,8,84,19,34,3,11,10,1,5
59519,59,Rumegies,1079,6,105,304,15,332,64,140,13,27,28,3,12
59520,59,Rumilly-en-Cambrésis,875,8,47,211,16,303,50,153,9,22,18,3,12
59521,59,Sailly-lez-Cambrai,230,3,12,64,7,74,15,29,2,2,10,2,7
59522,59,Sailly-lez-Lannoy,1281,6,20,589,21,189,85,157,22,88,66,8,15
59523,59,Sainghin-en-Mélantois,1796,11,26,731,29,294,111,250,28,125,129,6,35
59524,59,Sainghin-en-Weppes,3312,19,96,1007,70,938,169,516,61,164,111,19,60
59525,59,Sains-du-Nord,1373,6,54,273,21,603,69,193,19,19,43,16,31
59526,59,Saint-Amand-les-Eaux,8715,36,1775,1766,106,2420,486,1351,68,250,178,41,92
59527,59,Saint-André-lez-Lille,6429,32,170,2225,120,1130,332,1421,123,437,208,42,89
59528,59,Saint-Aubert,879,7,42,168,22,405,40,96,8,18,32,5,18
59529,59,Saint-Aubin,193,3,2,46,10,62,18,27,2,4,4,2,8
59530,59,Saint-Aybert,190,0,10,38,2,74,15,29,2,6,5,1,4
59531,59,Saint-Benin,183,2,5,38,2,67,19,31,2,0,9,1,5
59532,59,Saint-Georges-sur-l'Aa,193,1,1,49,13,67,5,30,6,10,3,5,3
59533,59,Saint-Hilaire-lez-Cambrai,895,8,34,165,15,408,41,123,8,22,37,4,13
59534,59,Saint-Hilaire-sur-Helpe,432,4,7,99,13,141,25,72,13,16,15,5,10
59535,59,Saint-Jans-Cappel,1076,8,28,385,22,260,57,145,15,47,54,7,24
59536,59,Sainte-Marie-Cappel,597,3,19,199,15,133,44,80,7,35,36,3,12
59537,59,Saint-Martin-sur-Ecaillon,324,5,21,85,10,83,20,54,4,18,13,1,3
59538,59,Saint-Momelin,238,1,6,45,7,97,13,45,3,1,8,1,5
59539,59,Saint-Pierre-Brouck,592,8,8,151,25,209,32,84,8,13,15,4,22
59541,59,Saint-Python,571,5,8,114,7,231,32,107,7,7,12,9,16
59542,59,Saint-Remy-Chaussée,260,1,16,43,6,110,19,34,5,4,9,1,9
59543,59,Saint-Remy-du-Nord,623,4,25,132,13,287,39,59,4,5,17,3,23
59544,59,Saint-Saulve,5876,41,234,1642,82,1734,397,1031,73,170,247,28,93
59545,59,Saint-Souplet,688,0,18,111,15,341,36,76,12,8,32,3,22
59546,59,Saint-Sylvestre-Cappel,787,4,25,230,23,251,52,87,11,28,41,4,16
59547,59,Saint-Vaast-en-Cambrésis,505,1,29,83,10,223,26,84,3,12,12,2,13
59548,59,Saint-Waast,408,0,13,90,16,139,45,66,2,4,12,3,6
59549,59,Salesches,181,1,13,43,1,63,16,23,1,6,5,2,1
59550,59,Salomé,1787,17,64,365,34,699,91,305,22,66,38,18,31
59551,59,Saméon,1017,4,47,362,14,244,51,128,18,47,52,4,24
59552,59,Sancourt,123,1,5,23,3,51,9,12,0,3,6,2,3
59553,59,Santes,3744,23,114,1320,59,909,252,532,60,162,146,21,77
59554,59,Sars-et-Rosières,434,0,39,142,4,105,22,52,4,25,15,0,10
59555,59,Sars-Poteries,651,11,16,147,14,268,33,102,3,7,16,5,13
59556,59,Sassegnies,173,0,9,22,5,72,25,17,1,9,2,4,6
59557,59,Saultain,1334,11,69,369,17,419,85,200,17,37,43,8,26
59558,59,Saulzoir,999,6,53,233,21,357,78,144,14,28,26,4,16
59559,59,Sebourg,1222,3,39,386,31,272,144,136,16,54,69,9,35
59560,59,Seclin,6466,33,294,1679,99,1859,332,1388,91,287,191,42,62
59562,59,Sémeries,340,5,17,82,13,123,21,41,3,10,6,3,10
59563,59,Semousies,152,1,1,44,3,59,10,17,0,2,8,1,2
59564,59,La Sentinelle,1489,9,88,282,16,610,67,298,21,22,18,7,20
59565,59,Sepmeries,402,2,17,114,16,125,22,49,5,13,20,2,9
59566,59,Sequedin,2386,12,55,846,23,637,155,340,25,87,73,16,51
59567,59,Séranvillers-Forenville,253,2,5,48,14,94,16,31,3,5,23,1,8
59568,59,Sercus,289,1,4,98,6,82,13,46,5,8,7,3,6
59569,59,Sin-le-Noble,7253,43,316,1339,61,2681,335,1766,60,150,154,73,107
59570,59,Socx,656,0,5,263,16,149,41,76,11,18,47,2,10
59571,59,Solesmes,2282,23,71,413,40,1023,131,338,25,45,71,17,41
59572,59,Solre-le-Château,886,10,22,251,12,304,46,137,12,14,43,4,11
59573,59,Solrinnes,69,0,0,15,1,29,6,7,1,4,3,0,2
59574,59,Somain,5980,35,452,967,98,2427,273,1210,79,123,85,50,65
59575,59,Sommaing,290,1,15,74,5,92,23,44,1,10,8,0,11
59576,59,Spycker,1172,7,23,271,23,481,61,163,13,25,34,10,23
59577,59,Staple,421,3,13,134,17,134,18,55,3,7,17,5,9
59578,59,Steenbecque,1052,5,19,311,24,324,46,170,19,35,25,12,39
59579,59,Steene,875,5,17,236,22,356,53,83,11,30,24,9,8
59580,59,Steenvoorde,2561,15,53,771,91,739,125,325,44,98,156,13,67
59581,59,Steenwerck,2213,21,54,645,52,591,155,371,21,125,71,12,45
59582,59,Strazeele,513,2,7,142,19,163,40,71,5,17,13,6,8
59583,59,Taisnières-en-Thiérache,276,5,6,42,17,120,23,30,4,5,9,4,4
59584,59,Taisnières-sur-Hon,423,0,9,120,9,147,46,52,5,11,14,2,2
59585,59,Templemars,2169,11,61,665,25,537,135,422,36,123,69,14,36
59586,59,Templeuve-en-Pévèle,4207,14,132,1445,98,926,255,630,69,245,194,32,85
59587,59,Terdeghem,354,3,7,112,11,91,11,54,1,12,27,1,12
59588,59,Téteghem-Coudekerque-Village,5467,42,106,1816,127,1526,362,681,82,186,283,33,110
59589,59,Thiant,1507,13,116,274,20,625,95,232,15,30,25,19,13
59590,59,Thiennes,516,4,18,99,14,194,39,86,9,16,15,4,9
59591,59,Thivencelle,437,2,16,67,7,221,22,54,2,3,22,4,7
59592,59,Thumeries,2464,9,65,694,42,805,165,377,38,83,89,19,47
59593,59,Thun-l'Evêque,463,1,17,129,7,173,23,60,4,10,13,6,12
59594,59,Thun-Saint-Amand,586,4,91,124,8,176,48,98,2,10,11,2,4
59595,59,Thun-Saint-Martin,337,2,9,95,2,125,29,31,2,8,8,5,11
59596,59,Tilloy-lez-Marchiennes,410,0,17,126,7,102,35,64,3,25,11,0,10
59597,59,Tilloy-lez-Cambrai,458,1,15,162,8,128,41,49,0,7,26,0,13
59598,59,Toufflers,2523,6,49,791,84,664,139,433,28,109,99,16,48
59599,59,Tourcoing,38760,220,730,8889,475,8903,1756,13755,441,1238,804,248,543
59600,59,Tourmignies,576,4,8,203,11,127,37,74,10,38,26,3,24
59601,59,Trélon,1235,6,28,279,27,579,67,148,21,12,29,4,15
59602,59,Tressin,860,3,38,341,14,131,44,121,12,70,43,4,23
59603,59,Trith-Saint-Léger,3321,28,315,507,54,1393,140,670,18,60,35,11,43
59604,59,Troisvilles,430,2,18,68,11,200,23,66,8,6,16,1,5
59605,59,Uxem,897,8,22,281,17,274,43,133,12,23,28,10,19
59606,59,Valenciennes,17689,72,720,5026,268,4324,1212,3837,229,695,638,103,239
59607,59,Vendegies-au-Bois,300,0,12,74,6,102,28,40,3,12,8,2,6
59608,59,Vendegies-sur-Ecaillon,696,1,23,182,21,218,40,118,11,14,34,5,13
59609,59,Vendeville,1071,3,16,387,15,243,72,166,20,56,51,11,15
59610,59,Verchain-Maugré,641,1,41,136,12,267,43,66,7,20,19,5,14
59611,59,Verlinghem,1682,7,35,731,50,261,113,192,10,89,127,9,27
59612,59,Vertain,354,3,17,82,10,111,28,52,2,12,26,1,5
59613,59,Vicq,705,6,58,115,13,298,30,129,10,10,16,1,9
59614,59,Viesly,801,5,33,128,7,373,45,117,8,10,39,5,11
59615,59,Vieux-Berquin,1594,9,40,440,41,513,112,203,30,59,87,11,27
59616,59,Vieux-Condé,5041,25,369,789,78,2120,276,1017,45,53,87,24,75
59617,59,Vieux-Mesnil,360,7,6,102,10,138,15,47,2,7,8,0,12
59618,59,Vieux-Reng,415,3,9,75,2,198,33,58,4,9,10,1,11
59619,59,Villereau,596,7,17,164,14,190,37,87,11,23,16,7,9
59620,59,Villers-au-Tertre,408,5,24,88,9,139,17,63,12,22,11,4,2
59622,59,Villers-en-Cauchies,664,1,29,121,9,290,48,95,7,13,18,5,10
59623,59,Villers-Guislain,441,2,14,80,11,226,31,32,2,6,15,3,8
59624,59,Villers-Outréaux,1097,12,12,259,30,448,96,135,3,12,48,6,18
59625,59,Villers-Plouich,236,8,6,56,2,95,12,22,7,4,16,1,5
59626,59,Villers-Pol,737,2,25,276,24,181,57,80,7,23,35,3,15
59627,59,Villers-Sire-Nicole,500,5,8,100,8,230,33,49,5,9,26,3,11
59628,59,Volckerinckhove,365,2,11,114,7,123,19,31,4,10,19,3,7
59629,59,Vred,792,2,37,174,21,275,45,139,14,33,19,4,19
59630,59,Wahagnies,1522,14,49,386,35,489,97,237,30,67,43,10,33
59631,59,Walincourt-Selvigny,1049,9,28,233,24,469,57,126,16,23,29,6,17
59632,59,Wallers,2915,15,158,587,42,1175,178,462,26,55,88,11,39
59633,59,Wallers-en-Fagne,162,0,4,35,4,74,13,11,0,6,4,2,4
59634,59,Wallon-Cappel,562,2,10,212,14,147,27,56,12,21,32,5,9
59635,59,Wambaix,245,1,2,62,10,76,25,28,4,10,16,2,5
59636,59,Wambrechies,6376,29,118,2460,103,1229,492,913,88,369,302,34,123
59637,59,Wandignies-Hamage,795,4,25,222,18,289,53,105,7,33,13,3,6
59638,59,Wannehain,768,4,16,221,23,182,57,142,14,39,37,6,15
59639,59,Wargnies-le-Grand,692,2,36,185,16,213,43,87,9,26,34,6,18
59640,59,Wargnies-le-Petit,471,0,23,109,13,175,54,46,3,10,14,5,11
59641,59,Warhem,1309,5,34,388,40,417,57,188,17,31,61,10,31
59642,59,Warlaing,363,2,18,110,9,100,19,47,7,10,24,1,9
59643,59,Warneton,155,0,3,52,6,41,7,14,3,8,17,2,1
59645,59,Wasnes-au-Bac,391,3,12,110,3,155,34,32,5,4,12,4,8
59646,59,Wasquehal,11502,48,271,4212,178,1966,800,2197,132,677,555,72,199
59647,59,Watten,1457,18,39,289,31,684,80,201,19,22,21,6,20
59648,59,Wattignies,6909,36,173,2061,113,1365,372,1922,75,319,230,39,102
59649,59,Wattignies-la-Victoire,180,2,5,60,9,51,7,14,1,3,18,3,4
59650,59,Wattrelos,19049,156,357,4075,275,6134,996,5326,224,425,278,157,265
59651,59,Wavrechain-sous-Denain,773,4,47,100,13,379,33,149,9,8,4,6,13
59652,59,Wavrechain-sous-Faulx,257,0,17,53,7,103,18,42,1,4,3,0,4
59653,59,Wavrin,4573,30,152,1260,90,1379,223,767,92,219,149,33,87
59654,59,Waziers,3386,16,203,440,34,1208,126,1164,17,39,34,18,32
59655,59,Wemaers-Cappel,149,0,5,39,3,46,14,14,3,6,8,1,2
59656,59,Wervicq-Sud,2588,7,53,856,37,717,175,401,32,107,100,10,51
59657,59,West-Cappel,396,2,12,103,19,128,26,47,6,15,20,3,8
59658,59,Wicres,307,3,8,91,7,60,26,48,8,10,27,4,10
59659,59,Wignehies,1357,9,54,243,32,604,66,212,17,16,33,9,30
59660,59,Willems,1870,5,38,608,40,465,112,279,52,98,87,12,42
59661,59,Willies,75,1,2,14,1,21,5,20,3,3,1,0,3
59662,59,Winnezeele,756,3,21,231,18,240,42,101,10,25,25,2,25
59663,59,Wormhout,3376,31,93,965,83,1038,176,452,50,96,206,20,91
59664,59,Wulverdinghe,204,2,5,28,12,88,13,30,1,5,10,1,5
59665,59,Wylder,184,1,1,31,9,75,23,22,1,6,6,1,7
59666,59,Zegerscappel,937,2,19,220,25,365,58,110,13,19,65,9,14
59667,59,Zermezeele,158,3,2,49,3,54,9,8,5,3,14,1,5
59668,59,Zuydcoote,910,12,43,261,30,238,63,138,6,25,31,10,22
59669,59,Zuytpeene,337,1,11,79,3,113,19,58,2,6,24,3,11
59670,59,Don,844,5,28,249,8,243,49,142,17,44,22,6,14
60001,60,Abancourt,337,4,1,58,6,175,10,37,4,3,17,1,15
60002,60,Abbecourt,532,3,7,128,9,176,31,100,5,22,33,1,8
60003,60,Abbeville-Saint-Lucien,363,0,6,89,8,151,16,44,3,14,13,3,5
60004,60,Achy,243,0,3,49,3,93,20,32,2,5,20,0,10
60005,60,Acy-en-Multien,426,4,7,74,10,165,35,74,4,8,21,2,9
60006,60,Les Ageux,662,9,14,137,12,245,55,120,5,17,25,4,8
60007,60,Agnetz,1872,8,49,476,52,541,148,289,22,76,111,10,54
60008,60,Airion,248,0,5,53,3,95,24,28,5,9,10,3,5
60009,60,Allonne,1000,1,18,281,31,286,82,166,13,33,44,10,15
60010,60,Amblainville,937,7,33,195,21,345,67,128,3,31,36,11,33
60011,60,Amy,208,2,5,42,7,90,12,24,2,2,9,2,6
60012,60,Andeville,1685,5,37,350,50,609,103,327,14,41,49,16,46
60013,60,Angicourt,834,6,31,194,9,281,74,122,13,20,40,4,20
60014,60,Angivillers,113,3,1,21,2,47,5,16,2,1,6,2,4
60015,60,Angy,678,5,24,160,14,260,51,85,7,20,22,4,16
60016,60,Ansacq,188,5,5,46,3,62,18,18,3,8,6,0,9
60017,60,Ansauvillers,602,2,15,122,14,254,42,92,4,15,17,8,10
60019,60,Antheuil-Portes,262,2,1,63,8,105,13,36,0,12,11,2,7
60020,60,Antilly,147,0,5,21,5,60,16,23,0,6,2,2,4
60021,60,Appilly,284,2,4,44,6,129,18,42,1,4,10,6,8
60022,60,Apremont,456,1,5,185,12,75,52,36,1,26,40,0,9
60023,60,Armancourt,369,2,6,107,12,106,22,59,4,12,21,2,8
60024,60,Arsy,489,3,6,104,19,191,47,60,8,9,17,1,16
60025,60,Attichy,1038,6,20,248,22,383,75,135,15,40,52,8,14
60026,60,Auchy-la-Montagne,329,1,1,78,14,131,32,33,3,4,14,1,7
60027,60,Auger-Saint-Vincent,280,3,3,87,7,81,25,32,2,11,18,2,5
60028,60,Aumont-en-Halatte,362,1,2,148,3,49,60,35,3,17,34,0,7
60029,60,Auneuil,1643,12,33,388,31,660,119,194,25,59,47,12,30
60030,60,Auteuil,357,4,7,85,12,142,21,56,0,6,17,1,4
60031,60,Autheuil-en-Valois,172,1,0,30,6,53,28,31,0,8,8,1,3
60032,60,Autrêches,425,3,2,81,6,208,35,43,3,8,19,2,6
60033,60,Avilly-Saint-Léonard,598,3,6,228,5,97,67,67,9,41,49,4,10
60034,60,Avrechy,724,5,18,147,11,268,63,117,12,20,29,6,13
60035,60,Avricourt,154,0,4,31,3,64,6,25,1,6,9,1,1
60036,60,Avrigny,245,1,3,56,4,82,18,41,3,9,11,1,8
60037,60,Baboeuf,295,1,3,76,8,98,28,32,4,13,13,4,10
60039,60,Bacouël,258,3,4,50,7,117,9,38,1,3,10,4,8
60040,60,Bailleul-le-Soc,399,4,6,85,13,163,38,47,3,9,14,2,8
60041,60,Bailleul-sur-Thérain,1320,14,39,307,35,519,65,197,20,31,21,9,27
60042,60,Bailleval,927,10,34,222,17,275,78,155,6,37,36,5,30
60043,60,Bailly,391,4,7,77,5,171,20,63,5,7,16,6,6
60044,60,Balagny-sur-Thérain,935,7,32,144,26,423,67,141,7,19,26,9,19
60045,60,Barbery,289,1,4,82,7,71,31,38,4,11,26,1,8
60046,60,Bargny,203,2,7,24,6,90,27,32,0,4,5,1,3
60047,60,Baron,461,2,8,121,10,110,64,53,10,20,43,7,7
60048,60,Baugy,179,2,1,44,5,70,13,22,1,6,8,4,1
60049,60,Bazancourt,76,1,1,17,6,18,5,20,4,0,1,3,0
60050,60,Bazicourt,198,2,8,49,12,82,13,13,1,4,7,3,2
60051,60,Beaudéduit,125,1,1,19,4,65,16,7,1,1,3,1,4
60052,60,Beaugies-sous-Bois,66,1,0,9,1,33,10,3,0,0,2,1,3
60053,60,Beaulieu-les-Fontaines,280,1,5,40,6,137,24,41,2,4,7,2,5
60054,60,Les Hauts-Talicans,556,3,13,138,7,191,49,79,5,18,22,6,17
60055,60,Beaurains-lès-Noyon,193,3,4,32,5,91,9,21,1,8,5,4,5
60056,60,Beaurepaire,46,1,2,5,2,11,2,9,0,0,3,3,8
60057,60,Beauvais,22851,187,494,5885,373,5638,1219,6099,273,865,762,179,381
60058,60,Beauvoir,171,1,2,57,4,56,6,31,0,4,9,0,0
60059,60,Béhéricourt,145,0,7,30,1,39,14,20,5,12,12,1,4
60060,60,Belle-Eglise,387,4,8,93,5,118,47,59,1,15,6,5,17
60061,60,Belloy,65,0,1,19,0,22,3,4,0,1,9,0,1
60062,60,Berlancourt,174,1,4,42,1,82,11,16,0,2,9,1,2
60063,60,Berneuil-en-Bray,533,5,12,142,14,173,51,64,1,13,25,3,18
60064,60,Berneuil-sur-Aisne,569,2,12,125,17,207,49,68,7,21,21,8,21
60065,60,Berthecourt,848,4,15,163,16,349,56,149,1,25,26,6,20
60066,60,Béthancourt-en-Valois,145,1,3,36,5,43,17,21,2,8,5,1,1
60067,60,Béthisy-Saint-Martin,580,11,10,129,8,202,36,90,5,28,23,4,21
60068,60,Béthisy-Saint-Pierre,1575,14,33,323,24,584,77,321,17,50,46,16,35
60069,60,Betz,610,4,10,127,17,219,27,123,7,21,20,7,16
60070,60,Bienville,290,2,7,71,4,73,30,61,3,10,11,5,6
60071,60,Biermont,97,2,1,27,7,27,7,15,2,2,4,0,2
60072,60,Bitry,200,5,3,40,7,66,15,26,1,13,9,3,8
60073,60,Blacourt,364,1,5,75,13,159,21,40,0,20,10,5,7
60074,60,Blaincourt-lès-Précy,713,3,16,182,23,236,65,87,6,39,23,5,13
60075,60,Blancfossé,86,0,4,18,3,35,1,8,0,3,10,0,3
60076,60,Blargies,341,2,4,79,11,172,11,29,1,10,14,1,4
60077,60,Blicourt,237,1,3,49,9,94,19,29,3,4,13,1,7
60078,60,Blincourt,59,1,1,13,1,20,5,9,0,2,7,0,0
60079,60,Boissy-Fresnoy,528,11,15,103,12,194,40,87,5,8,18,1,23
60081,60,Bonlier,270,1,6,72,9,98,24,20,1,10,12,4,9
60082,60,Bonneuil-les-Eaux,498,6,12,120,15,194,22,59,0,13,25,3,18
60083,60,Bonneuil-en-Valois,576,5,20,96,11,231,67,75,7,25,11,6,8
60084,60,Bonnières,134,0,2,44,4,37,12,18,2,2,7,0,5
60085,60,Bonvillers,137,1,5,35,2,41,8,23,1,4,12,1,2
60086,60,Boran-sur-Oise,1142,5,21,286,17,339,82,200,10,48,65,12,36
60087,60,Borest,222,0,1,81,3,40,26,22,0,11,29,2,4
60088,60,Bornel,2553,18,45,609,66,898,170,419,26,79,95,21,49
60089,60,Boubiers,261,1,3,55,10,90,18,30,5,10,21,2,11
60090,60,Bouconvillers,221,1,6,52,7,71,21,25,1,10,18,1,7
60091,60,Bouillancy,229,0,1,50,9,87,20,25,0,10,9,3,9
60092,60,Boullarre,120,0,5,21,3,54,9,21,0,1,5,0,1
60093,60,Boulogne-la-Grasse,286,4,6,52,5,129,21,24,3,7,13,7,11
60094,60,Boursonne,178,0,3,31,11,63,7,31,1,15,4,1,3
60095,60,Boury-en-Vexin,237,1,4,57,8,59,30,36,1,11,15,2,7
60097,60,Boutencourt,146,1,2,36,2,47,17,14,1,2,16,3,3
60098,60,Bouvresse,129,0,1,38,4,59,4,2,1,4,6,3,2
60099,60,Braisnes,125,0,2,34,4,39,7,16,1,3,7,2,8
60100,60,Brasseuse,66,2,0,9,3,16,15,8,0,4,7,2,0
60101,60,Brégy,309,1,9,47,7,137,22,45,4,11,13,1,5
60102,60,Brenouille,1169,8,32,238,24,389,71,257,17,25,40,10,22
60103,60,Bresles,2172,22,51,466,41,914,113,303,21,61,68,16,51
60104,60,Breteuil,2018,23,41,462,38,832,98,301,20,35,67,18,44
60105,60,Brétigny,226,2,2,54,7,87,18,33,5,3,9,1,3
60106,60,Breuil-le-Sec,1487,12,52,317,45,499,108,266,15,39,36,13,43
60107,60,Breuil-le-Vert,1958,14,57,511,38,573,122,372,24,62,76,21,41
60108,60,Briot,203,2,3,41,5,89,10,25,4,2,9,0,9
60109,60,Brombos,160,4,5,34,4,57,13,16,1,6,9,1,6
60110,60,Broquiers,145,2,3,34,2,73,6,10,1,3,4,3,2
60111,60,Broyes,80,0,3,17,2,34,8,7,0,2,4,1,1
60112,60,Brunvillers-la-Motte,197,3,5,34,3,94,13,23,1,3,8,3,3
60113,60,Bucamps,106,2,3,27,2,37,6,9,1,6,8,1,3
60114,60,Buicourt,91,0,1,16,7,37,4,10,1,6,6,0,2
60115,60,Bulles,488,4,9,116,14,204,22,64,1,17,12,4,13
60116,60,Bury,1571,16,36,289,43,604,138,248,13,40,53,11,40
60117,60,Bussy,192,5,2,57,1,86,13,10,0,2,6,1,5
60118,60,Caisnes,305,1,4,66,7,125,36,39,1,10,9,0,5
60119,60,Cambronne-lès-Ribécourt,997,10,27,222,35,390,48,155,5,24,30,8,23
60120,60,Cambronne-lès-Clermont,696,5,11,153,18,256,55,105,0,19,39,4,17
60121,60,Campagne,93,4,0,27,3,32,2,9,0,2,5,0,4
60122,60,Campeaux,285,1,4,70,9,146,8,20,0,3,8,1,14
60123,60,Campremy,275,3,2,54,13,129,17,26,1,4,9,4,11
60124,60,Candor,189,0,5,35,3,84,12,22,4,3,5,1,10
60125,60,Canly,421,4,14,142,16,112,39,43,6,20,10,0,8
60126,60,Cannectancourt,318,2,7,56,11,144,22,33,4,13,14,2,6
60127,60,Canny-sur-Matz,224,3,2,53,2,83,21,26,5,8,9,3,4
60128,60,Canny-sur-Thérain,131,0,3,18,9,63,8,11,1,2,2,1,9
60129,60,Carlepont,858,10,24,150,24,334,74,147,12,16,19,7,22
60130,60,Catenoy,662,5,22,147,18,199,55,104,7,22,46,6,15
60131,60,Catheux,77,1,1,12,3,32,2,10,0,1,9,1,1
60132,60,Catigny,112,0,0,23,1,40,7,19,2,0,9,0,7
60133,60,Catillon-Fumechon,346,1,6,62,10,169,20,33,1,6,9,5,9
60134,60,Cauffry,1350,12,32,252,24,475,86,289,16,31,55,15,27
60135,60,Cauvigny,892,12,11,197,27,326,75,121,12,33,34,9,17
60136,60,Cempuis,310,1,9,79,11,107,21,38,2,6,13,2,12
60137,60,Cernoy,167,1,4,31,2,63,15,27,1,5,6,3,4
60138,60,Chamant,548,0,6,223,12,107,61,57,4,22,39,0,9
60139,60,Chambly,4876,38,109,1093,108,1414,296,1205,70,164,143,37,95
60140,60,Chambors,218,0,2,62,1,79,24,23,1,5,10,1,5
60141,60,Chantilly,5632,18,90,1918,94,948,647,935,63,309,398,23,94
60142,60,La Chapelle-en-Serval,1685,11,36,434,42,466,138,292,8,77,91,14,38
60143,60,Chaumont-en-Vexin,1544,9,37,365,38,476,123,293,12,51,68,10,34
60144,60,Chavençon,115,0,1,28,3,30,16,13,1,4,9,1,6
60145,60,Chelles,335,1,3,75,19,92,31,51,1,14,21,3,14
60146,60,Chepoix,246,4,5,48,7,97,15,29,4,14,8,3,7
60147,60,Chevincourt,503,4,16,132,16,149,40,76,8,20,14,5,16
60148,60,Chèvreville,247,0,3,37,8,102,19,37,0,8,20,1,8
60149,60,Chevrières,1148,2,22,312,22,404,89,158,6,19,51,6,31
60150,60,Chiry-Ourscamp,650,7,17,120,13,267,44,100,4,22,24,3,21
60151,60,Choisy-au-Bac,2072,14,39,678,37,457,158,364,32,92,101,12,56
